trainerID,name,level,type
10655,Clamperl,46,Water
10656,Seel,22,Water
10657,Golduck,48,Water
10658,Seaking,40,Water
10658,Kabutops,40,Rock
10659,Staryu,21,Water
10660,Poliwhirl,46,Water
10660,Tentacruel,42,Water
10661,Golduck,38,Water
10661,Poliwhirl,38,Water
10662,Azumarill,44,Water
10663,Tentacool,16,Water
10663,Tentacool,16,Water
10663,Tentacool,17,Water
10663,Tentacool,17,Water
10663,Remoraid,19,Water
10663,Staryu,19,Water
10664,Remoraid,42,Water
10664,Seadra,40,Water
10665,Seadra,36,Water
10665,Tentacool,38,Water
10665,Tentacruel,40,Water
10665,Goldeen,38,Water
10666,Cloyster,48,Water
10667,Staryu,20,Water
10667,Starmie,20,Water
10668,Goldeen,18,Water
10668,Goldeen,20,Water
10668,Seaking,20,Water
10669,Slowking,43,Water
10670,Bidoof,44,Normal
10671,Starmie,42,Water
10671,Starmie,42,Water
10671,Starmie,42,Water
10672,Seadra,43,Water
10672,Quagsire,43,Water
10673,Krabby,23,Water
10674,Luvdisc,38,Water
10674,Luvdisc,39,Water
10674,Luvdisc,41,Water
10675,Marill,39,Water
10675,Lapras,42,Water
10675,Marill,39,Water
10676,Seel,37,Water
10676,Dewgong,42,Water
10677,Staryu,19,Water
10677,Shellder,19,Water
10678,Shellder,18,Water
10678,Wartortle,20,Water
10678,Shellder,18,Water
10679,Gyarados,20,Water
10679,Gyarados,20,Water
10680,Tentacool,20,Water
10680,Tentacool,20,Water
10681,Psyduck,20,Water
10681,Goldeen,22,Water
10682,Shellder,40,Water
10682,Cloyster,44,Water
10683,Quagsire,42,Water
10683,Octillery,40,Water
10684,Horsea,21,Water
10684,Horsea,21,Water
10685,Staryu,63,Water
10685,Wingull,63,Water
10685,Jellicent,63,Water
10686,Frillish,34,Water
10686,Simipour,34,Water
10687,Ducklett,34,Water
10687,Frillish,34,Water
10688,Alomomola,35,Water
10689,Corsola,65,Water
10690,Wailmer,64,Water
10690,Wailmer,64,Water
10691,Shellder,63,Water
10691,Chinchou,63,Water
10691,Jellicent,63,Water
10692,Quagsire,64,Water
10692,Golduck,64,Water
10693,Seel,64,Water
10693,Alomomola,64,Water
10694,Basculin,32,Water
10694,Basculin,32,Water
10694,Basculin,32,Water
10694,Basculin,32,Water
10695,Carvanha,65,Water
10695,Sharpedo,65,Water
10696,Chinchou,65,Water
10696,Gorebyss,65,Water
10697,Wailord,46,Water
10698,Octillery,46,Water
10699,Tentacool,65,Water
10699,Huntail,65,Water
10700,Remoraid,45,Water
10700,Remoraid,45,Water
10701,Wingull,45,Water
10701,Wingull,45,Water
10702,Clamperl,65,Water
10702,Shellder,65,Water
10703,Qwilfish,29,Water
10703,Binacle,27,Rock
10704,Stunfisk,52,Ground
10705,Skrelp,28,Poison
10705,Horsea,28,Water
10706,Wingull,19,Water
10706,Psyduck,21,Water
10707,Corsola,28,Water
10707,Lanturn,28,Water
10708,Remoraid,27,Water
10708,Skrelp,27,Poison
10708,Wailmer,27,Water
10709,Masquerain,22,Bug
10710,Tentacool,30,Water
10711,Slowpoke,30,Water
10712,Goldeen,25,Water
10712,Wailmer,25,Water
10713,Wingull,24,Water
10713,Pelipper,26,Water
10714,Gyarados,39,Water
10715,Pelipper,27,Water
10716,Wailmer,25,Water
10716,Azumarill,25,Water
10717,Ludicolo,39,Water
10718,Golduck,39,Water
10719,Staryu,37,Water
10719,Staryu,37,Water
10720,Barboach,27,Water
10721,Corphish,26,Water
10721,Carvanha,26,Water
10722,Azumarill,27,Water
10723,Wailmer,35,Water
10723,Staryu,36,Water
10723,Golduck,37,Water
10724,Corsola,39,Water
10725,Goldeen,25,Water
10725,Wailmer,25,Water
10726,Gyarados,27,Water
10727,Whiscash,36,Water
10727,Seadra,36,Water
10728,Tentacruel,37,Water
10728,Sharpedo,37,Water
10729,Wailmer,36,Water
10729,Azumarill,38,Water
10730,Seadra,37,Water
10730,Gyarados,37,Water
10731,Staryu,36,Water
10731,Sharpedo,38,Water
10732,Luvdisc,39,Water
10733,Luvdisc,45,Water
10734,Luvdisc,49,Water
10734,Alomomola,49,Water
10735,Tentacool,25,Water
10735,Pelipper,25,Water
10736,Clamperl,39,Water
10737,Golduck,38,Water
10737,Seaking,36,Water
10738,Luvdisc,36,Water
10738,Luvdisc,36,Water
10738,Luvdisc,36,Water
10739,Pelipper,37,Water
10739,Seaking,37,Water
10740,Carvanha,27,Water
10741,Lombre,27,Water
10742,Wingull,24,Water
10742,Barboach,24,Water
10742,Wailmer,24,Water
10743,Goldeen,27,Water
10744,Luvdisc,36,Water
10744,Tentacruel,38,Water
10745,Pelipper,37,Water
10745,Seadra,37,Water
10746,Wailmer,39,Water
10747,Crawdaunt,39,Water
10748,Sealeo,39,Ice
10749,Clamperl,38,Water
10749,Seaking,36,Water
10750,Luvdisc,36,Water
10750,Pelipper,38,Water
10751,Staryu,37,Water
10751,Tentacruel,37,Water
10752,Seadra,39,Water
10753,Starmie,39,Water
10754,Luvdisc,39,Water
10755,Wailmer,27,Water
10756,Luvdisc,36,Water
10756,Azumarill,36,Water
10756,Corsola,36,Water
10757,Tentacool,27,Water
10758,Tentacruel,34,Water
10759,Tentacruel,41,Water
10760,Tentacruel,45,Water
10761,Tentacruel,49,Water
10761,Jellicent,49,Water
10762,Luvdisc,33,Water
10762,Alomomola,33,Water
10762,Corsola,33,Water
10763,Psyduck,25,Water
10766,Surskit,19,Bug
10767,Goldeen,13,Water
10768,Tentacruel,33,Water
10769,Barboach,18,Water
10770,Finneon,18,Water
10772,Finneon,24,Water
10772,Shellder,25,Water
10773,Wingull,24,Water
10773,Barboach,25,Water
10775,Luvdisc,18,Water
10775,Luvdisc,18,Water
10776,Whiscash,29,Water
10777,Gyarados,25,Water
10778,Goldeen,18,Water
10779,Alomomola,30,Water
10780,Alomomola,19,Water
10781,Shellder,19,Water
10781,Corsola,19,Water
10782,Tentacool,18,Water
10783,Poliwhirl,16,Water
10783,Wartortle,16,Water
10783,Magikarp,15,Water
10783,Slowpoke,15,Water
10783,Staryu,15,Water
10783,Nidorino,16,Poison
10784,Fearow,20,Normal
10784,Seadra,17,Water
10784,Kingler,15,Water
10784,Slowbro,17,Water
10784,Wigglytuff,15,Normal
10784,Dewgong,16,Water
10785,Meowth,50,Normal
10785,Goldeen,50,Water
10785,Mankey,50,Fighting
10785,Omanyte,50,Rock
10785,Clefairy,50,Fairy
10785,Poliwhirl,50,Water
10786,Tentacruel,50,Water
10786,Horsea,50,Water
10786,Wartortle,50,Water
10786,Primeape,50,Fighting
10786,Wigglytuff,50,Normal
10786,Poliwrath,50,Water
10787,Goldeen,50,Water
10787,Seel,51,Water
10787,Staryu,50,Water
10787,Shellder,50,Water
10787,Remoraid,51,Water
10787,Poliwhirl,50,Water
10788,Seaking,51,Water
10788,Azumarill,50,Water
10788,Lanturn,51,Water
10788,Qwilfish,50,Water
10788,Dewgong,51,Water
10788,Seadra,50,Water
10789,Dewgong,50,Water
10789,Poliwrath,51,Water
10789,Quagsire,54,Water
10789,Magneton,50,Electric
10789,Kabutops,51,Rock
10789,Slowbro,54,Water
10790,Mantine,53,Water
10790,Corsola,52,Water
10790,Raichu,50,Electric
10790,Dunsparce,53,Normal
10790,Cloyster,52,Water
10790,Seaking,50,Water
10791,Cloyster,40,Water
10791,Grimer,40,Poison
10791,Tentacool,40,Water
10791,Tentacruel,40,Water
10791,Muk,40,Poison
10792,Cleffa,5,Fairy
10792,Dratini,5,Dragon
10792,Hoothoot,5,Normal
10792,Oddish,5,Grass
10792,Wooper,5,Water
10792,Kabuto,5,Rock
10793,Poliwag,5,Water
10793,Abra,5,Psychic
10793,Mareep,5,Electric
10793,Cubone,5,Ground
10793,Dratini,5,Dragon
10793,Charmander,5,Fire
10794,Lumineon,45,Water
10794,Lanturn,45,Water
10795,Golduck,33,Water
10795,Slowbro,33,Water
10796,Poliwhirl,50,Water
10796,Sealeo,50,Ice
10796,Aipom,50,Normal
10796,Ariados,50,Bug
10796,Delibird,50,Ice
10796,Mothim,50,Bug
10797,Graveler,50,Rock
10797,Wartortle,50,Water
10797,Marill,50,Water
10797,Seadra,50,Water
10797,Gible,50,Dragon
10797,Rhyhorn,50,Ground
10798,Poliwhirl,50,Water
10798,Luvdisc,50,Water
10798,Silcoon,50,Bug
10798,Butterfree,50,Bug
10798,Wigglytuff,50,Normal
10799,Vulpix,30,Fire
10799,Combusken,30,Fire
10799,Lombre,30,Water
10799,Pelipper,30,Water
10799,Mawile,30,Steel
10799,Carnivine,30,Grass
10801,Arbok,39,Poison
10801,Tauros,39,Normal
10802,Arbok,33,Poison
10802,Arbok,33,Poison
10802,Sandslash,33,Ground
10803,Rhyhorn,43,Ground
10804,Arbok,34,Poison
10804,Sandslash,34,Ground
10805,Persian,44,Normal
10805,Golduck,44,Water
10806,Arbok,39,Poison
10806,Tauros,39,Normal
10807,Arbok,33,Poison
10807,Arbok,33,Poison
10807,Sandslash,33,Ground
10808,Sandslash,48,Ground
10808,Lickitung,48,Normal
10808,Ursaring,49,Normal
10809,Sandslash,52,Ground
10809,Lickitung,52,Normal
10809,Ursaring,55,Normal
10810,Rhyhorn,43,Ground
10811,Arbok,34,Poison
10811,Sandslash,34,Ground
10812,Persian,44,Normal
10812,Golduck,44,Water
10813,Rattata,50,Normal
10813,Growlithe,50,Fire
10813,Cubone,50,Ground
10813,Sandshrew,50,Ground
10813,Charmander,50,Fire
10813,Squirtle,50,Water
10814,Cloyster,51,Water
10814,Ninetales,52,Fire
10814,Rapidash,53,Fire
10814,Arbok,52,Poison
10814,Tentacruel,51,Water
10814,Dragonair,50,Dragon
10815,Eevee,51,Normal
10815,Ponyta,51,Fire
10815,Marowak,51,Ground
10815,Diglett,51,Ground
10815,Lickitung,51,Normal
10815,Raticate,51,Normal
10816,Raichu,51,Electric
10816,Magmar,52,Fire
10816,Clefable,51,Fairy
10816,Seadra,50,Water
10816,Pidgeot,52,Normal
10816,Sandslash,53,Ground
10817,Persian,51,Normal
10817,Sandslash,51,Ground
10817,Venusaur,51,Grass
10817,Charizard,51,Fire
10817,Primeape,51,Fighting
10817,Kingler,53,Water
10818,Tauros,50,Normal
10818,Rapidash,50,Fire
10818,Hitmonlee,53,Fighting
10818,Persian,51,Normal
10818,Raticate,52,Normal
10818,Aerodactyl,52,Rock
10819,Tauros,51,Normal
10819,Snorlax,50,Normal
10819,Rapidash,52,Fire
10819,Kangaskhan,53,Normal
10819,Arcanine,52,Fire
10819,Vaporeon,50,Water
10820,Charizard,52,Fire
10820,Venusaur,51,Grass
10820,Kingler,51,Water
10820,Scyther,53,Bug
10820,Dugtrio,51,Ground
10820,Persian,51,Normal
10821,Kingler,50,Water
10821,Sandslash,50,Ground
10821,Scyther,50,Bug
10821,Ivysaur,50,Grass
10821,Weepinbell,50,Grass
10821,Machoke,50,Fighting
10822,Kingler,50,Water
10822,Sandslash,50,Ground
10822,Scyther,50,Bug
10822,Victreebel,50,Grass
10822,Machamp,50,Fighting
10822,Persian,50,Normal
10823,Clefairy,36,Fairy
10824,Aipom,32,Normal
10824,Cubone,36,Ground
10825,Jigglypuff,35,Normal
10826,Zigzagoon,41,Normal
10826,Roselia,43,Grass
10827,Clefairy,45,Fairy
10828,Sunkern,41,Grass
10828,Aipom,31,Normal
10829,Sunflora,43,Grass
10829,Ambipom,43,Normal
10830,Sunflora,49,Grass
10830,Ambipom,49,Normal
10831,Ambipom,55,Normal
10831,Sunflora,55,Grass
10832,Chatot,43,Normal
10832,Jigglypuff,43,Normal
10833,Magnemite,8,Electric
10833,Meowth,9,Normal
10834,Ledian,51,Bug
10834,Kadabra,51,Psychic
10834,Aipom,52,Normal
10834,Girafarig,51,Normal
10834,Mantine,52,Water
10834,Dragonair,51,Dragon
10835,Girafarig,50,Normal
10835,Venomoth,53,Bug
10835,Sandslash,52,Ground
10835,Stantler,50,Normal
10835,Smeargle,53,Normal
10836,Girafarig,50,Normal
10836,Lapras,53,Water
10836,Aipom,50,Normal
10836,Lanturn,52,Water
10836,Politoed,53,Water
10837,Scizor,50,Bug
10837,Arcanine,54,Fire
10837,Girafarig,51,Normal
10837,Raticate,50,Normal
10837,Quagsire,54,Water
10838,Elekid,5,Electric
10838,Sentret,5,Normal
10838,Vulpix,5,Fire
10838,Eevee,5,Normal
10838,Scyther,5,Bug
10838,Swinub,5,Ice
10839,Eevee,5,Normal
10839,Natu,5,Psychic
10839,Ponyta,5,Fire
10839,Rattata,5,Normal
10839,Doduo,5,Normal
10839,Tyrogue,5,Fighting
10840,Staryu,41,Water
10840,Ledyba,41,Bug
10840,Pichu,42,Electric
10841,Clamperl,41,Water
10841,Torchic,42,Fire
10841,Mareep,41,Electric
10842,Sealeo,39,Ice
10842,Houndour,39,Dark
10842,Spinda,40,Normal
10843,Magnemite,40,Electric
10843,Voltorb,40,Electric
10843,Chinchou,41,Water
10844,Larvitar,26,Rock
10844,Houndour,28,Dark
10845,Crawdaunt,60,Water
10845,Magneton,60,Electric
10845,Shedinja,60,Bug
10845,Heracross,60,Bug
10845,Gardevoir,60,Psychic
10846,Poochyena,17,Dark
10846,Swinub,19,Ice
10847,Spheal,24,Ice
10847,Carvanha,25,Water
10848,Corsola,50,Water
10848,Sneasel,50,Dark
10848,Kadabra,50,Psychic
10848,Shedinja,50,Bug
10848,Hitmontop,50,Fighting
10848,Stantler,50,Normal
10849,Girafarig,50,Normal
10849,Camerupt,50,Fire
10849,Torkoal,50,Fire
10849,Wailord,50,Water
10849,Xatu,50,Psychic
10849,Wigglytuff,50,Normal
10850,Kecleon,50,Normal
10850,Seadra,50,Water
10850,Seaking,50,Water
10850,Girafarig,50,Normal
10850,Skiploom,50,Grass
10850,Snubbull,50,Fairy
10851,Ninjask,50,Bug
10851,Latias,50,Dragon
10851,Kingdra,50,Water
10851,Golem,50,Rock
10851,Ampharos,50,Electric
10851,Porygon2,50,Normal
10852,Tentacool,50,Water
10852,Lombre,50,Water
10852,Staryu,50,Water
10852,Clamperl,50,Water
10852,Corsola,50,Water
10852,Wailmer,50,Water
10853,Delcatty,50,Normal
10853,Beautifly,50,Bug
10853,Roselia,50,Grass
10853,Mawile,50,Steel
10853,Luvdisc,50,Water
10853,Kirlia,50,Psychic
10854,Swampert,100,Water
10854,Blaziken,100,Fire
10854,Sceptile,100,Grass
10854,Salamence,100,Dragon
10854,Gardevoir,100,Psychic
10854,Manectric,100,Electric
10855,Ralts,50,Psychic
10855,Shroomish,50,Grass
10855,Sentret,50,Normal
10855,Vulpix,50,Fire
10855,Duskull,50,Ghost
10855,Spinarak,50,Bug
10856,Lanturn,100,Water
10856,Ninetales,100,Fire
10856,Meganium,100,Grass
10856,Umbreon,100,Dark
10856,Milotic,100,Water
10856,Jumpluff,100,Grass
10857,Slaking,50,Normal
10857,Jumpluff,50,Grass
10857,Machamp,50,Fighting
10857,Xatu,50,Psychic
10857,Rhydon,50,Ground
10857,Gyarados,50,Water
10858,Kingdra,50,Water
10858,Muk,50,Poison
10858,Heracross,50,Bug
10858,Shiftry,50,Grass
10858,Alakazam,50,Psychic
10858,Breloom,50,Grass
10859,Latios,50,Dragon
10859,Kingdra,50,Water
10859,Flygon,50,Ground
10859,Altaria,50,Dragon
10859,Salamence,50,Dragon
10859,Sceptile,50,Grass
10860,Dunsparce,50,Normal
10860,Geodude,50,Rock
10860,Illumise,50,Bug
10860,Aron,50,Steel
10860,Sandshrew,50,Ground
10860,Lileep,50,Rock
10861,Mightyena,38,Dark
10862,Mightyena,46,Dark
10862,Druddigon,48,Dragon
10863,Liepard,41,Dark
10864,Liepard,46,Dark
10864,Bisharp,48,Dark
10865,Manectric,41,Electric
10866,Manectric,46,Electric
10866,Drapion,48,Poison
10867,Mienfoo,45,Fighting
10867,Murkrow,45,Dark
10867,Pyroar,47,Fire
10867,Gyarados,49,Water
10868,Mienshao,47,Fighting
10868,Honchkrow,47,Dark
10868,Pyroar,49,Fire
10868,Gyarados,51,Water
10869,Houndoom,48,Dark
10870,Houndoom,46,Dark
10870,Weavile,48,Dark
10871,Crobat,46,Poison
10871,Malamar,48,Dark
10881,Houndoom,36,Dark
10882,Scraggy,35,Dark
10882,Houndoom,38,Dark
10883,Toxicroak,50,Poison
10884,Manectric,50,Electric
10885,Houndoom,50,Dark
10886,Swalot,50,Poison
10887,Liepard,47,Dark
10887,Manectric,48,Electric
10888,Mightyena,47,Dark
10888,Houndoom,48,Dark
10889,Golbat,50,Poison
10901,Houndour,18,Dark
10901,Zubat,18,Poison
10902,Gulpin,18,Poison
10902,Electrike,18,Electric
10903,Scraggy,20,Dark
10904,Croagunk,20,Poison
10905,Houndour,21,Dark
10905,Golbat,23,Poison
10906,Electrike,23,Electric
10906,Croagunk,21,Poison
10907,Gulpin,24,Poison
10908,Houndoom,31,Dark
10908,Golbat,33,Poison
10909,Scraggy,32,Dark
10909,Croagunk,32,Poison
10910,Croagunk,31,Poison
10910,Golbat,33,Poison
10911,Mightyena,34,Dark
10912,Scraggy,32,Dark
10912,Golbat,32,Poison
10913,Golbat,32,Poison
10913,Mightyena,32,Dark
10914,Swalot,34,Poison
10915,Liepard,31,Dark
10915,Swalot,33,Poison
10916,Croagunk,31,Poison
10916,Scraggy,31,Dark
10916,Liepard,31,Dark
10917,Toxicroak,37,Poison
10918,Mightyena,36,Dark
10918,Golbat,36,Poison
10919,Swalot,37,Poison
10920,Scraggy,36,Dark
10920,Mightyena,36,Dark
10921,Golbat,42,Poison
10921,Manectric,42,Electric
10922,Scrafty,46,Dark
10923,Liepard,46,Dark
10924,Swalot,46,Poison
10925,Swalot,45,Poison
10925,Liepard,43,Dark
10926,Liepard,44,Dark
10926,Mightyena,44,Dark
10927,Houndoom,44,Dark
10927,Toxicroak,44,Poison
10928,Manectric,43,Electric
10928,Scrafty,45,Dark
10929,Golbat,46,Poison
10930,Toxicroak,44,Poison
10930,Liepard,44,Dark
10931,Manectric,45,Electric
10931,Scrafty,45,Dark
10931,Golbat,45,Poison
10941,Cofagrigus,52,Ghost
10941,Bouffalant,52,Normal
10941,Seismitoad,52,Water
10941,Bisharp,52,Dark
10941,Eelektross,52,Electric
10941,Hydreigon,54,Dark
10942,Sandile,22,Ground
10942,Scraggy,22,Dark
10942,Darumaka,22,Fire
10942,Sigilyph,22,Psychic
10943,Boldore,28,Rock
10943,Ferroseed,28,Grass
10943,Joltik,28,Bug
10943,Klink,28,Steel
10944,Zekrom,52,Dragon
10944,Carracosta,50,Water
10944,Vanilluxe,50,Ice
10944,Archeops,50,Rock
10944,Zoroark,50,Dark
10944,Klinklang,50,Steel
10945,Reshiram,52,Dragon
10945,Carracosta,50,Water
10945,Vanilluxe,50,Ice
10945,Archeops,50,Rock
10945,Zoroark,50,Dark
10945,Klinklang,50,Steel
10946,Magneton,50,Electric
10946,Beheeyem,50,Psychic
10946,Metang,50,Steel
10946,Magnezone,50,Electric
10946,Klinklang,52,Steel
10947,Cofagrigus,50,Ghost
10947,Seismitoad,50,Water
10947,Eelektross,50,Electric
10947,Drapion,50,Poison
10947,Toxicroak,50,Poison
10947,Hydreigon,52,Dark
10948,Pawniard,46,Dark
10948,Pawniard,46,Dark
10948,Absol,48,Dark
10949,Pawniard,49,Dark
10949,Pawniard,49,Dark
10949,Absol,51,Dark
10950,Bisharp,65,Dark
10950,Bisharp,65,Dark
10950,Absol,67,Dark
10951,Pawniard,49,Dark
10951,Pawniard,49,Dark
10951,Accelgor,51,Bug
10952,Bisharp,65,Dark
10952,Accelgor,67,Bug
10952,Bisharp,65,Dark
10953,Pawniard,49,Dark
10953,Pawniard,49,Dark
10953,Banette,51,Ghost
10954,Banette,67,Ghost
10954,Bisharp,65,Dark
10954,Bisharp,65,Dark
10955,Cryogonal,42,Ice
10955,Sneasel,44,Dark
10956,Cryogonal,46,Ice
10956,Cryogonal,46,Ice
10956,Weavile,48,Dark
10957,Cryogonal,48,Ice
10957,Cryogonal,48,Ice
10957,Weavile,50,Dark
10958,Cryogonal,49,Ice
10958,Cryogonal,49,Ice
10958,Weavile,51,Dark
10978,Zubat,8,Poison
10979,Drowzee,10,Psychic
10980,Drowzee,11,Psychic
10983,Raticate,23,Normal
10984,Golbat,27,Poison
10985,Raticate,27,Normal
10986,Drowzee,33,Psychic
10987,Golbat,34,Poison
10990,Rattata,33,Normal
10990,Raticate,34,Normal
10991,Drowzee,34,Psychic
10992,Haunter,34,Ghost
10993,Spinarak,34,Bug
10994,Grimer,34,Poison
10995,Raticate,35,Normal
10996,Golbat,35,Poison
10999,Zubat,34,Poison
10999,Gastly,34,Ghost
11001,Haunter,35,Ghost
11002,Drowzee,35,Psychic
11003,Rattata,35,Normal
11004,Raticate,35,Normal
11006,Golbat,35,Poison
11007,Golbat,37,Poison
11008,Raticate,37,Normal
11010,Haunter,44,Ghost
11010,Golbat,44,Poison
11010,Raticate,44,Normal
11030,Marshtomp,55,Water
11030,Machoke,52,Fighting
11030,Shiftry,50,Grass
11030,Ursaring,50,Normal
11031,Smeargle,52,Normal
11031,Smeargle,51,Normal
11031,Smeargle,50,Normal
11031,Smeargle,50,Normal
11032,Pelipper,53,Water
11032,Seadra,55,Water
11032,Lanturn,50,Water
11032,Starmie,52,Water
11033,Beautifly,53,Bug
11033,Delibird,54,Ice
11033,Swellow,54,Normal
11033,Golbat,53,Poison
11034,Grovyle,52,Grass
11034,Rhyhorn,52,Ground
11034,Vigoroth,52,Normal
11034,Zangoose,53,Normal
11035,Corphish,25,Water
11035,Koffing,27,Poison
11036,Murkrow,26,Dark
11036,Oddish,26,Grass
11036,Golbat,26,Poison
11036,Absol,27,Dark
11037,Oddish,27,Grass
11038,Oddish,27,Grass
11038,Crobat,26,Poison
11038,Torkoal,26,Fire
11038,Bellossom,26,Grass
11039,Jolteon,50,Electric
11039,Weezing,50,Poison
11039,Houndoom,50,Dark
11039,Ninjask,50,Bug
11039,Steelix,50,Steel
11039,Hitmonlee,50,Fighting
11040,Graveler,25,Rock
11040,Rhyhorn,26,Ground
11040,Stantler,28,Normal
11040,Misdreavus,28,Ghost
11040,Tropius,27,Grass
11041,Ariados,26,Bug
11041,Beautifly,28,Bug
11041,Sneasel,28,Dark
11041,Delibird,28,Ice
11041,Xatu,27,Psychic
11042,Remoraid,25,Water
11042,Octillery,26,Water
11042,Sandslash,27,Ground
11042,Loudred,26,Normal
11042,Crawdaunt,32,Water
11043,Girafarig,26,Normal
11043,Smeargle,27,Normal
11043,Pelipper,25,Water
11043,Machoke,28,Fighting
11044,Koffing,26,Poison
11044,Oddish,26,Grass
11044,Dustox,26,Bug
11044,Qwilfish,25,Water
11045,Typhlosion,50,Fire
11045,Meganium,50,Grass
11045,Feraligatr,50,Water
11045,Raikou,50,Electric
11045,Slowking,50,Water
11045,Crobat,50,Poison
11046,Kecleon,25,Normal
11046,Aipom,26,Normal
11046,Volbeat,25,Bug
11046,Yanma,25,Bug
11047,Gloom,28,Grass
11047,Gloom,28,Grass
11047,Mantine,28,Water
11047,Forretress,31,Bug
11047,Grumpig,32,Psychic
11048,Swampert,50,Water
11048,Blaziken,50,Fire
11048,Sceptile,50,Grass
11048,Gardevoir,50,Psychic
11048,Swellow,50,Normal
11048,Vileplume,50,Grass
11049,Zigzagoon,16,Normal
11049,Makuhita,18,Fighting
11050,Zigzagoon,26,Normal
11050,Makuhita,28,Fighting
11051,Zigzagoon,29,Normal
11051,Makuhita,31,Fighting
11052,Linoone,32,Normal
11052,Makuhita,34,Fighting
11053,Linoone,35,Normal
11053,Hariyama,37,Fighting
11054,Spinda,30,Normal
11054,Slaking,32,Normal
11055,Altaria,34,Dragon
11055,Numel,36,Fire
11056,Roselia,19,Grass
11056,Graveler,21,Rock
11057,Zigzagoon,15,Normal
11057,Makuhita,17,Fighting
11058,Zigzagoon,28,Normal
11058,Makuhita,30,Fighting
11059,Zigzagoon,31,Normal
11059,Makuhita,33,Fighting
11060,Linoone,34,Normal
